id,name,screen_name,created_at,id_tweet,id_tweet_origin,text_complete,hashtags,symbols,has_media,has_users_mention,has_urls_mention,source,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive
424,Vip👑💎❤🎵🎶,Welcipoe,2019-11-12 07:24:06,1194153880587661312,1194073147449982976," ""the most attractive shoe design of the moment"" #one_of_a_kind_gd #nike #peaceminusone #gdragon ","ONE_OF_A_KIND_GD,NIKE,PEACEMINUSONE,GDRAGON",--,1,1,0,Twitter Web App,--,--,--,--,0,36,0,0,0,0
429,GodGoodLand,LovenPeace000,2019-11-12 07:21:01,1194153104414920704,1194073147449982976," ""the most attractive shoe design of the moment"" #one_of_a_kind_gd #nike #peaceminusone #gdragon ","ONE_OF_A_KIND_GD,NIKE,PEACEMINUSONE,GDRAGON",--,1,1,0,Twitter for iPhone,--,--,--,--,0,36,0,0,0,0
431,DimiChard,Dimichard_,2019-11-12 07:20:09,1194152887422799874,--,new season calls for new gear! #nike ,Nike,--,1,0,0,Twitter for iPhone,--,--,--,--,0,0,0,0,0,0
433, Kirankumar ,Kirankumar_P,2019-11-12 07:19:40,1194152765053784064,--,ran 4.05 kilometers with nike run club #nike #asics #nikerunning #asicsgt20006   ,"nike,asics,nikerunning,asicsgt20006",--,1,0,0,Twitter for iPhone,--,--,--,--,0,0,0,0,0,0
436,Jamaal Al-Din,NIKEChiliHouNBA,2019-11-12 07:19:22,1194152692538462208,--,227's youtube chili' #nike'spicy' #nba mix! #rockets    ,"NIKE,NBA,Rockets",--,0,0,1,Twitter Web App,--,--,--,--,0,0,0,0,0,0
439,. 🎎 •OT5 ONLY 👑.,_KrSl8,2019-11-12 07:16:02,1194151851278635008,1194073147449982976," ""the most attractive shoe design of the moment"" #one_of_a_kind_gd #nike #peaceminusone #gdragon ","ONE_OF_A_KIND_GD,NIKE,PEACEMINUSONE,GDRAGON",--,1,1,0,Twitter for Android,--,--,--,--,0,36,0,0,0,0
446,Matthew Wiringi,MattWiringi,2019-11-12 07:11:29,1194150706938167296,--,new season! #lebronsoldier13 #nike #basketball ,"LeBronSoldier13,NIKE,Basketball",--,0,0,1,Instagram,--,--,--,--,0,0,0,0,0,0
448,FootyZone.net,FootyZoneNet,2019-11-12 07:10:29,1194150455590436864,1194140320251801600, english football league trophy 02:00 wib gillingham vs tottenham hotspur u21 live stadion priestfield #bola #sepakbola #li ,"bola,sepakbola",--,0,1,0,Footy News,--,--,--,--,0,1,0,0,0,0
451,Travis Thompson,t_train4results,2019-11-12 07:09:19,1194150161477505024,--,finished off shoulders with upright row superset with clean and press. #tfr #personaltrainer #trainingforresults ,"TFR,personaltrainer,TrainingForResults",--,0,0,1,Instagram,--,--,--,--,0,0,0,0,0,0
455,Conn SCG 4 Trump ⭐⭐⭐,ConnSCG,2019-11-12 07:06:50,1194149536421289984,1193750319458594816," this, ladies and gentlemen, is all a nike shoe is good for if you ask me #nike ",Nike,--,1,1,0,Twitter for Android,--,--,--,--,0,40,0,0,0,0
456,EasyGrab,easygrab1,2019-11-12 07:05:27,1194149188583534593,1193658045932408833, check out #nike air #foamposite pro pine green black size 12 penny sneakers shoes   ,"Nike,Foamposite",--,0,1,1,Twitter for iPhone,--,--,--,--,0,1,0,0,0,1
457,EasyGrab,easygrab1,2019-11-12 07:05:24,1194149176596205568,1193658182469599233, check out #nike air foamposite one shoes eggplant size 11.5 penny hardaway   ,Nike,--,0,1,1,Twitter for iPhone,--,--,--,--,0,1,0,0,0,1
458,EasyGrab,easygrab1,2019-11-12 07:05:20,1194149160540409857,1193658567968149504, check out #nike flyknit air max multicolor sneakers 620469-022 mens size 11 shoes  #airmax ,"Nike,airmax",--,0,1,1,Twitter for iPhone,--,--,--,--,0,1,0,0,0,1
459,EasyGrab,easygrab1,2019-11-12 07:05:17,1194149148980850695,1193658954229985281, check out #nike big kids air max 90 leather shoes summit white metallic gold   ,Nike,--,0,1,1,Twitter for iPhone,--,--,--,--,0,1,0,0,0,1
461,g,deuxfession,2019-11-12 07:03:31,1194148701767270400,1194073147449982976," ""the most attractive shoe design of the moment"" #one_of_a_kind_gd #nike #peaceminusone #gdragon ","ONE_OF_A_KIND_GD,NIKE,PEACEMINUSONE,GDRAGON",--,1,1,0,Twitter Web App,--,--,--,--,0,36,0,0,0,0
462,StockX Live Feed,StockXLive,2019-11-12 07:02:31,1194148450239205377,--,lowest ask: $450 air fear of god 1 oatmeal sz. 11 #nike ,nike,--,1,0,1,StockX Market,--,--,--,--,0,0,0,0,0,0
467,afrilia dwi permata,afriliaginting,2019-11-12 06:59:15,1194147629413715968,1194073147449982976," ""the most attractive shoe design of the moment"" #one_of_a_kind_gd #nike #peaceminusone #gdragon ","ONE_OF_A_KIND_GD,NIKE,PEACEMINUSONE,GDRAGON",--,1,1,0,Twitter for Android,--,--,--,--,0,36,0,0,0,0
468,twiceoutfitter,ifashiontwice,2019-11-12 06:58:49,1194147517799157760,--,#twice #twicelightsinjapan shoes #nike #mamavote ,"TWICE,TWICELIGHTSinJapan,NIKE,MAMAVOTE",--,1,1,1,Twitter for Android,--,--,--,--,1,0,1,0,0,0
480,Stay Gold,HuangTao824,2019-11-12 06:51:52,1194145771345432576,1181705511634427904, union one time only air max 97/360 sole swapped with an air max 1 to give it that  vibe! . . . #nike #sean ,--,--,0,1,0,Twitter Web App,--,--,--,--,0,1,0,0,0,0
481,daw🇨🇷,sondaw_,2019-11-12 06:51:47,1194145748927107074,1194121037106966528, crossover.  x  x  football shirt. stunning and luxury design. #psg #pauleta #portugal  ,"PSG,Pauleta,Portugal",--,0,1,0,Twitter for Android,--,--,--,--,0,3,0,0,0,0
482,Kiyoharu TOGAWA,ComKiyoharu,2019-11-12 06:50:30,1194145424879374337,--,todayzstyle!! #hoopinthehood #aloha #kobe6 #nikeid #colors_of_day #basketball #basketballnevrstops #nike #fashion ,"hoopinthehood,aloha,kobe6,nikeid,colors_of_day,basketball,basketballnevrstops,nike,fashion",--,0,0,1,Instagram,--,--,--,--,0,0,0,0,0,0
486,YAMAOTOKO underpass,YAMA_undrpss,2019-11-12 06:47:37,1194144699289870337,--,"nike basketball basketball lebron xvii bq3177-600 university red/university red  20,000+tax  on sale n ",--,--,0,1,1,Instagram,--,--,--,--,0,0,0,0,0,0
496,SEIYA,SeiyaFX,2019-11-12 06:41:20,1194143120243527680,1190412267306848257, nike run wild collection advertising campaign likes and rts are appreciated   check out my new project on   :  https:/ ,--,--,0,1,0,Twitter Web App,--,--,--,--,0,11,0,0,0,0
501,Mae 🌼,maeyaahh,2019-11-12 06:38:54,1194142507816439810,1194073147449982976," ""the most attractive shoe design of the moment"" #one_of_a_kind_gd #nike #peaceminusone #gdragon ","ONE_OF_A_KIND_GD,NIKE,PEACEMINUSONE,GDRAGON",--,1,1,0,Twitter for Android,--,--,--,--,0,36,0,0,0,0
503,StockX Live Feed,StockXLive,2019-11-12 06:37:37,1194142182762074112,--,lowest ask: $199 nike flyknit racer total orange (2012) sz. 14 #nike ,nike,--,1,0,1,StockX Market,--,--,--,--,0,0,0,0,0,0
505,#ThankGodItsSundae 💛,SongPrince7,2019-11-12 06:36:46,1194141972153303040,1194073147449982976," ""the most attractive shoe design of the moment"" #one_of_a_kind_gd #nike #peaceminusone #gdragon ","ONE_OF_A_KIND_GD,NIKE,PEACEMINUSONE,GDRAGON",--,1,1,0,Twitter for iPhone,--,--,--,--,0,36,0,0,0,1
510,leefriend,leefriend1981,2019-11-12 06:34:32,1194141407151378433,1193632002756534272, **breaking news** win a 400 voucher to be used . all you have to do is 1 rt and like this ,--,--,0,1,0,Twitter for iPhone,--,--,--,--,0,17,0,0,0,0
512,StockX Live Feed,StockXLive,2019-11-12 06:32:43,1194140949309464576,--,lowest ask: $154 nike acg react terra gobe deep jungle sz. 14 #nike ,nike,--,1,0,1,StockX Market,--,--,--,--,0,0,0,0,0,0
515,Patrick Kar-Wai Poon 潘嘉偉🎐,patrickpoon,2019-11-12 06:30:36,1194140419249983488,1192797764683481088," the chinese news from oct,2019 indicates that 720 out of 3100 female workers in #qingdao taekwang are #uyghurs from hota ","Qingdao,Uyghurs",--,0,1,0,Twitter for iPhone,--,--,--,--,0,19,0,0,0,0
516,TITOLO,titoloshop,2019-11-12 06:30:14,1194140326065319937,--,pricedrops many reduced sneakers and clothes shop now  #nike #adidas #puma #jordan ,"nike,adidas,puma,jordan",--,0,0,1,Buffer,--,--,--,--,0,0,0,0,0,0
517,BintangCash-Net,bintangcash,2019-11-12 06:30:13,1194140320251801600,--,english football league trophy 02:00 wib gillingham vs tottenham hotspur u21 live stadion priestfield #bola ,bola,--,0,0,1,Twitter Web Client,--,--,--,--,0,1,0,0,0,0
518,KOKOLU shoes,KOKOLU15,2019-11-12 06:29:55,1194140247665213440,--,"we use #ortholite to make kokolu more soft, breathable, flexible. this material also be used to  #nike ","OrthoLite,NIKE",--,0,0,1,Twitter Web App,--,--,--,--,0,0,1,0,0,0
526,patterstore01,patterstore01,2019-11-12 06:24:46,1194138951927422976,--,"#patterstore01 #repost with  
 
nike wmns react element 55 | eu 36 41 | 12 ","patterstore01,Repost",--,0,1,1,IFTTT,--,--,--,--,0,0,0,0,0,0
527,patterstore01,patterstore01,2019-11-12 06:24:45,1194138948253224961,--,"#patterstore01 #repost with  
 
nike wmns react element 55 | eu 36 41 | 12 ","patterstore01,Repost",--,0,1,1,IFTTT,--,--,--,--,0,0,0,0,0,0
528,patterstore01,patterstore01,2019-11-12 06:24:44,1194138943773724673,--,"#patterstore01 #repost with  
 
nike wmns react element 55 | eu 36 41 | 12 ","patterstore01,Repost",--,0,1,1,IFTTT,--,--,--,--,0,0,0,0,0,0
532,Lydia,LydiaAsena,2019-11-12 06:20:54,1194137977242423296,--,our makanga shoe game this morning #nike ,Nike,--,1,0,0,Twitter for Android,--,--,--,--,0,0,0,0,0,0
534,StockX Live Feed,StockXLive,2019-11-12 06:19:09,1194137535708094464,--,lowest ask: $175 nike react element 87 thunder blue/total orange sz. 9.5 #nike ,nike,--,1,0,1,StockX Market,--,--,--,--,0,0,0,0,0,0
535,Loïc Zébo,bg_zbo,2019-11-12 06:18:20,1194137332758274048,1194121037106966528, crossover.  x  x  football shirt. stunning and luxury design. #psg #pauleta #portugal  ,"PSG,Pauleta,Portugal",--,0,1,0,Twitter for Android,--,--,--,--,0,3,0,0,0,0
548,Outlet,Outletclothings,2019-11-12 06:13:02,1194135996977369088,1194132736874876928," nike 371740-011_airsafari czazy sale 29% price only 71.00 buy now at 
#nike #sneakers #sale #fashion #b ","Nike,Sneakers,Sale,Fashion",--,0,1,1,Twitter for Android,--,--,--,--,0,1,0,0,0,0
553,patterstore01,patterstore01,2019-11-12 06:11:32,1194135622035951621,--,"#patterstore01 #repost with  
 
nike wmns react element 55 | eu 36 41 | 12 ","patterstore01,Repost",--,0,1,1,IFTTT,--,--,--,--,0,0,0,0,0,0
554,patterstore01,patterstore01,2019-11-12 06:11:31,1194135616763641857,--,"#patterstore01 #repost with  
 
nike wmns react element 55 | eu 36 41 | 12 ","patterstore01,Repost",--,0,1,1,IFTTT,--,--,--,--,0,0,0,0,0,0
555,patterstore01,patterstore01,2019-11-12 06:11:30,1194135610187042816,--,"#patterstore01 #repost with  
 
nike wmns react element 55 | eu 36 41 | 12 ","patterstore01,Repost",--,0,1,1,IFTTT,--,--,--,--,0,0,0,0,0,0
559,Mҽrry Lαili,mrylil,2019-11-12 06:08:14,1194134787889328128,1194110067588681741, take a look at the #nike air zoom pulse designed for medical workers. the slip on shoe is easy to clean and also comes with ,Nike,--,0,1,0,Twitter for Android,--,--,--,--,0,28,0,0,0,0
566,GLOBAL PLUG,mrgogetta3878,2019-11-12 06:05:49,1194134180306833408,--,"hoops4homeless tournament this saturday and sunday, gonna be fun, but we need your help... #tylerperry  ",TylerPerry,--,0,0,1,Twitter for Android,--,--,--,--,0,0,1,0,0,0
568,StockX Live Feed,StockXLive,2019-11-12 06:04:15,1194133786772099072,--,lowest ask: $115 air trainer sc high vast grey sz. 10 #nike ,nike,--,1,0,1,StockX Market,--,--,--,--,0,0,0,0,0,0
571,coolrain lee,coolrainz,2019-11-12 06:03:15,1194133536506122240,--,astromax 95 #wip #am95 #neon #og #nike #coolrain #coolrainlabo ,"wip,am95,neon,og,nike,coolrain,coolrainlabo",--,0,0,1,Instagram,--,--,--,--,0,0,0,0,0,0
573,GLOBAL PLUG,mrgogetta3878,2019-11-12 06:01:10,1194133012511895552,--,"this saturday and sunday gonna be fun. hoops4homeless tournament, isa 5639 memorial drive stone mountain ga 30083  ",--,--,0,0,1,Twitter for Android,--,--,--,--,0,0,1,0,0,0
575,TITOLO,titoloshop,2019-11-12 06:00:11,1194132765043838976,--,pricedrops many reduced sneakers and clothes reduced take a look  #nike #adidas #puma ,"nike,adidas,puma",--,0,0,1,Buffer,--,--,--,--,0,0,0,0,0,0
577,Luxuby.com,luxuby,2019-11-12 06:00:05,1194132736874876928,--,"nike 371740-011_airsafari czazy sale 29% price only 71.00 buy now at 
#nike #sneakers #sale  ","Nike,Sneakers,Sale",--,0,0,1,Luxuby.com App,--,--,--,--,0,1,1,0,0,0
578,Althea Browne,Althea_Browne,2019-11-12 05:59:58,1194132708903047168,1194130009377714176," this time of year you can use some motivation to hit the gym, to go out running, to do your exercises! work on your bo ",--,--,0,1,0,Twitter for iPhone,--,--,--,--,0,1,0,0,0,0
580,Topp Dogg Deals,DealsDogg,2019-11-12 05:58:29,1194132337220620290,--,nike jordan fly '89 size 11 men's without box black royal blue for sale now!!! #nike #jordans #sneakerheads  ,"NIKE,Jordans,sneakerheads",--,0,0,1,Twitter for Android,--,--,--,--,0,0,0,0,0,0
588,shengkho,shengkho1,2019-11-12 05:54:18,1194131284920078336,1194073147449982976," ""the most attractive shoe design of the moment"" #one_of_a_kind_gd #nike #peaceminusone #gdragon ","ONE_OF_A_KIND_GD,NIKE,PEACEMINUSONE,GDRAGON",--,1,1,0,Twitter for iPhone,--,--,--,--,0,36,0,0,0,1
589,👑Vip_Bang👑,Vip_Bang_0819,2019-11-12 05:54:00,1194131208700973057,1194073147449982976," ""the most attractive shoe design of the moment"" #one_of_a_kind_gd #nike #peaceminusone #gdragon ","ONE_OF_A_KIND_GD,NIKE,PEACEMINUSONE,GDRAGON",--,1,1,0,Twitter for iPhone,--,--,--,--,0,36,0,0,0,1
597,Play Golf,playmygolf,2019-11-12 05:50:33,1194130341184720897,--,golf - nike golf base layer  ls nike pro shirt  obsidian aw19: current prince purchase details nike golf base la  ,--,--,0,0,1,dlvr.it,--,--,--,--,0,0,0,0,0,0
598,Hardloopmoeders,hardloopmoeders,2019-11-12 05:49:14,1194130009377714176,--,"this time of year you can use some motivation to hit the gym, to go out running, to do your exercises! work on your ",--,--,0,0,1,Twitter for iPhone,--,--,--,--,0,1,2,0,0,0
602,Esquire*Attire,esquireattire,2019-11-12 05:48:50,1194129906579517441,--,sale $71.25 #nike zoom domination tr 2 training #shoes men siz ,"NIKE,shoes",--,1,0,1,AMT_To_Twitt_Listings,--,--,--,--,0,0,0,0,0,0
605,Berkeley High Jacket,bhsjacket,2019-11-12 05:45:50,1194129152254734336,--,record breaking sub two hour marathon from leads to questions over fairness of the nikes he was wear ,--,--,0,1,1,Revive Social App,--,--,--,--,0,0,0,0,0,0
606,ξT_,Sup_JT,2019-11-12 05:45:21,1194129029038669826,1194110067588681741, take a look at the #nike air zoom pulse designed for medical workers. the slip on shoe is easy to clean and also comes with ,Nike,--,0,1,0,Twitter for Android,--,--,--,--,0,28,0,0,0,0
608,‘neshia mfn t. 🤍,_neshiaaaa,2019-11-12 05:44:44,1194128877699960833,1194057289528942593," new forces comin' at you  the #nike af-1 ""brutal utility"" pack is available in stores and online now. shop |  ",Nike,--,0,1,0,Twitter for iPhone,--,--,--,--,0,2,0,0,0,0
609,hayze,zyzyheizee,2019-11-12 05:44:12,1194128742089519105,--, ig story #peaceminusone #nike ,"PEACEMINUSONE,NIKE",--,1,1,0,Twitter for Android,--,145482425,callmeGRAY,--,0,0,0,0,0,0
612,cynthia,_antae_,2019-11-12 05:43:10,1194128480633528320,1194073147449982976," ""the most attractive shoe design of the moment"" #one_of_a_kind_gd #nike #peaceminusone #gdragon ","ONE_OF_A_KIND_GD,NIKE,PEACEMINUSONE,GDRAGON",--,1,1,0,Twitter for Android,--,--,--,--,0,36,0,0,0,0
613,MercTV,MercTV,2019-11-12 05:42:33,1194128326102781954,--,my shoes are glowing. #nike #lebron12 #mefctvsg #wdywt #kotd ,"nike,lebron12,mefctvsg,wdywt,kotd",--,0,0,1,Instagram,--,--,--,--,0,0,0,0,0,0
614,Phyl,Phyl_Milner,2019-11-12 05:42:25,1194128291638198272,1194110067588681741, take a look at the #nike air zoom pulse designed for medical workers. the slip on shoe is easy to clean and also comes with ,Nike,--,0,1,0,Twitter for Android,--,--,--,--,0,28,0,0,0,0
616,LIGHTRUCKITTEN,LIGHTRUCKITTEN,2019-11-12 05:42:17,1194128260826689536,--,nike dunk #nike #dunk # ,"nike,dunk,稲刈り",--,1,0,0,Twitter for iPhone,--,--,--,--,0,0,0,0,0,0
621,Tj David,TyFrequency,2019-11-12 05:40:02,1194127694289670147,1194110067588681741, take a look at the #nike air zoom pulse designed for medical workers. the slip on shoe is easy to clean and also comes with ,Nike,--,0,1,0,Twitter for Android,--,--,--,--,0,28,0,0,0,0
622,Cripto Kicks,CriptoKicks,2019-11-12 05:39:42,1194127610055294976,--,who copped those #kyire 6 pre heat s on the #nike snkrs surprise drop today? #lunchmoney ,"kyire,Nike,lunchmoney",--,1,0,0,Twitter for iPhone,--,--,--,--,0,0,0,0,0,0
625,G,abjc_G,2019-11-12 05:33:49,1194126129914896384,1194073147449982976," ""the most attractive shoe design of the moment"" #one_of_a_kind_gd #nike #peaceminusone #gdragon ","ONE_OF_A_KIND_GD,NIKE,PEACEMINUSONE,GDRAGON",--,1,1,0,Twitter for Android,--,--,--,--,0,36,0,0,0,0
627,KAMOSWERVE💯,PrettyDopeSon,2019-11-12 05:33:23,1194126021051633665,1183970614580842496, nike air jordan 1 now available on  for r1800 including delivery #nikeairjordan1 #nike #jordan #jord ,"nikeairjordan1,nike,jordan",--,0,1,1,Twitter for Android,--,--,--,--,0,4,0,0,0,0
628,Josa Ramirez,ramirez_josa,2019-11-12 05:31:17,1194125491730411520,1193753274077204480, who said these were hard to rock?!nike air force one x what the la #dope #sneakers #nike #airforce1 ,"dope,sneakers,nike,airforce1",--,1,1,0,Twitter for Android,--,--,--,--,0,6,0,0,0,0
630,everysize,everysize_com,2019-11-12 05:30:50,1194125376219439104,--,start your day right annikamths #swoosh #toast #nike #breakfast #sneaker #hskicks #everysize ,"swoosh,toast,nike,breakfast,sneaker,hskicks,everysize",--,1,0,0,LaterMedia,--,--,--,--,0,0,0,0,0,0
631,Luxuby.com,luxuby,2019-11-12 05:30:05,1194125189426139137,--,nike women's sneakers black 917646-007_wmnsairmax97premium czazy sale 39% price only 115.90 buy now at  ,--,--,0,0,1,Luxuby.com App,--,--,--,--,0,0,0,0,0,0
632,TITOLO,titoloshop,2019-11-12 05:30:05,1194125187547045893,--,pricedrops many reduced sneakers and clothes reduced check it out #nike #adidas #puma ,"nike,adidas,puma",--,0,0,1,Buffer,--,--,--,--,0,0,0,0,0,0
633,StockX Live Feed,StockXLive,2019-11-12 05:29:16,1194124981627547649,--,lowest ask: $120 nike epic react flyknit 2 white pink foam (w) sz. 6w #nike ,nike,--,1,0,1,StockX Market,--,--,--,--,0,0,0,0,0,0
636,StockX Live Feed,StockXLive,2019-11-12 05:25:40,1194124076324835328,--,lowest ask: $112 air trainer 1 flax sz. 10 #nike ,nike,--,1,0,1,StockX Market,--,--,--,--,0,0,0,0,0,0
638,Oscar M. Luque,OscarMLuque,2019-11-12 05:24:26,1194123769054261249,--,sport team fit #oscarpersonaltrainer #reus #reusesport #fit #calisthenics #girl #fitness #wellness #beach  ,"oscarpersonaltrainer,reus,reusesport,fit,calisthenics,girl,fitness,wellness,beach",--,0,0,1,Instagram,--,--,--,--,0,0,0,0,0,0
639,Termmate,termmate,2019-11-12 05:23:51,1194123618961285122,--,nike's cost of capital is an interesting case study most of you will have come across during your studies. today's ,--,--,0,0,1,Twitter Web App,--,--,--,--,0,0,0,0,0,0
640,Carlos Rolon,TheGuyThatRaps_,2019-11-12 05:23:12,1194123458579329025,--,hit him up for the fresh customs. #nike #airforce1 #lv #jpolocustoms ,"NIKE,airforce1,LV,JpoloCustoms",--,0,0,1,Twitter Web App,--,--,--,--,1,0,0,0,0,0
642,Lobo Del Sol,LoboDelSol222,2019-11-12 05:21:35,1194123050884583425,--, never quit. do it all for #love . thank you for being an amazing leader #russellwilson . since the first  ,"love,RussellWilson",--,0,1,1,Twitter for iPhone,1194122284576858112,23642374,Seahawks,--,0,0,0,0,0,0
644,A'a Jabar,Afagyel,2019-11-12 05:20:02,1194122661317599232,1194110067588681741, take a look at the #nike air zoom pulse designed for medical workers. the slip on shoe is easy to clean and also comes with ,Nike,--,0,1,0,Twitter Web App,--,--,--,--,0,28,0,0,0,0
645,PSG en Direct 🌐,PSG24hours,2019-11-12 05:19:21,1194122489393295360,1194121037106966528, crossover.  x  x  football shirt. stunning and luxury design. #psg #pauleta #portugal  ,"PSG,Pauleta,Portugal",--,0,1,0,PSGBotLive,--,--,--,--,0,3,0,0,0,0
648,michaL Negrito,iamsupermichal,2019-11-12 05:18:46,1194122342856679425,1194110067588681741, take a look at the #nike air zoom pulse designed for medical workers. the slip on shoe is easy to clean and also comes with ,Nike,--,0,1,0,Twitter for iPhone,--,--,--,--,0,28,0,0,0,0
652,StockX Live Feed,StockXLive,2019-11-12 05:15:39,1194121558140149769,--,lowest ask: $132 nike air presto essential black/black-white sz. 9 #nike ,nike,--,1,0,1,StockX Market,--,--,--,--,0,0,0,0,0,0
653,GD's princess,ibgdrgnprincess,2019-11-12 05:15:14,1194121451550330880,1194073147449982976," ""the most attractive shoe design of the moment"" #one_of_a_kind_gd #nike #peaceminusone #gdragon ","ONE_OF_A_KIND_GD,NIKE,PEACEMINUSONE,GDRAGON",--,1,1,0,Twitter for Android,--,--,--,--,0,36,0,0,0,0
655,bana.banana,hulk_koffee,2019-11-12 05:14:22,1194121234503483398,1186386282236301313, instagram removed this vid... credit  #sagging #sagger #saggerboy #saggerbros #belowass #belowbulge #bulge #ca ,"sagging,sagger,saggerboy,saggerbros,belowass,belowbulge,bulge",--,0,1,0,Twitter for iPhone,--,--,--,--,0,29,0,0,0,0
656,Y-Quake 👍〽️,YQuake,2019-11-12 05:14:18,1194121215062896648,--,"been thru it all, its called experience... #seahawks #gohawks #nike ","Seahawks,GoHawks,NIKE",--,1,1,0,Twitter for Android,--,--,--,--,0,0,1,0,0,0
658,Gav P.,myFutbolShirts,2019-11-12 05:13:35,1194121037106966528,--,crossover. x x football shirt. stunning and luxury design. #psg #pauleta #portugal ,"PSG,Pauleta,Portugal",--,0,1,1,Twitter Web App,--,--,--,--,0,3,2,0,0,0
668,Human meme,Future_King1,2019-11-12 05:08:42,1194119808670826497,1194110067588681741, take a look at the #nike air zoom pulse designed for medical workers. the slip on shoe is easy to clean and also comes with ,Nike,--,0,1,0,Twitter for Android,--,--,--,--,0,28,0,0,0,0
671,Palmira Elizondo,ElizondoPalmira,2019-11-12 05:07:48,1194119581994029057,1194110067588681741, take a look at the #nike air zoom pulse designed for medical workers. the slip on shoe is easy to clean and also comes with ,Nike,--,0,1,0,Twitter for Android,--,--,--,--,0,28,0,0,0,0
675,fiveamazingpeople,_victoryyyy_,2019-11-12 05:06:34,1194119272496128003,1194073147449982976," ""the most attractive shoe design of the moment"" #one_of_a_kind_gd #nike #peaceminusone #gdragon ","ONE_OF_A_KIND_GD,NIKE,PEACEMINUSONE,GDRAGON",--,1,1,0,Twitter for Android,--,--,--,--,0,36,0,0,0,0
678,WalrusNoises,Walrus_Noises,2019-11-12 05:04:56,1194118858602205184,1192647933029683200, now available on #nike us. nike sportswear just do it sweatpants. &gt; #ad ,"Nike,ad",--,1,1,1,Twitter Web App,--,--,--,--,0,1,0,0,0,0
683,Play Golf,playmygolf,2019-11-12 05:03:03,1194118385979674625,--,golf - nike golf shirt  mm fly blade stripe alpha  copa blue aw16: current prince purchase details nike golf shi  ,--,--,0,0,1,dlvr.it,--,--,--,--,0,0,0,0,0,0
684,Mummy Fever,MummyFever,2019-11-12 05:02:08,1194118155691581440,--,footwear for #running - looking after your feet one step at a time #run #footwear ,"running,run,footwear",--,0,0,1,SocialOomph,--,--,--,--,0,0,0,0,0,0
688,KicksCrew.com,kickscrew,2019-11-12 05:00:16,1194117686340382720,--,[restock] nike air tailwind 79 - be true (bv7930-400) order link: #sneakflies #hyperbeast ,"sneakflies,hyperbeast",--,0,0,1,Hootsuite Inc.,--,--,--,--,0,0,0,0,0,0
