id,name,screen_name,created_at,id_tweet,id_tweet_origin,text_complete,hashtags,symbols,has_media,has_users_mention,has_urls_mention,source,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive
837,TITOLO,titoloshop,2019-11-12 06:00:11,1194132765043838976,--,pricedrops many reduced sneakers and clothes reduced take a look  #nike #adidas #puma ,"nike,adidas,puma",--,0,0,1,Buffer,--,--,--,--,0,0,0,0,0,0
843,SPUDAVELL,Rockstarrspudd,2019-11-12 05:34:16,1194126242762629120,1194016883160354820," la recap a bunch of dope folk &amp; good meetings the best part about it was having my mom with me the whole time  
 ",--,--,0,1,0,Twitter for Android,--,--,--,--,0,9,0,0,0,0
844,TITOLO,titoloshop,2019-11-12 05:30:05,1194125187547045893,--,pricedrops many reduced sneakers and clothes reduced check it out #nike #adidas #puma ,"nike,adidas,puma",--,0,0,1,Buffer,--,--,--,--,0,0,0,0,0,0
846,Bread Tha Rebel,BreadThaRebel,2019-11-12 05:27:24,1194124515069947904,1194016883160354820," la recap a bunch of dope folk &amp; good meetings the best part about it was having my mom with me the whole time  
 ",--,--,0,1,0,Twitter for Android,--,--,--,--,0,9,0,0,0,0
847,Play Golf,playmygolf,2019-11-12 05:18:33,1194122285415682049,--,golf - puma warm golf trousers black aw15: current prince purchase details puma warm golf trousers black aw15.perf  ,--,--,0,0,1,dlvr.it,--,--,--,--,0,0,0,0,0,0
893,RAPCINE,RAPCINE,2019-11-12 02:55:19,1194086242566254593,1194016883160354820," la recap a bunch of dope folk &amp; good meetings the best part about it was having my mom with me the whole time  
 ",--,--,0,1,0,TweetDeck,--,--,--,--,0,9,0,0,0,0
894,PJ,itspj_22,2019-11-12 02:36:53,1194081603435323393,1194016883160354820," la recap a bunch of dope folk &amp; good meetings the best part about it was having my mom with me the whole time  
 ",--,--,0,1,0,Twitter for iPhone,--,--,--,--,0,9,0,0,0,0
897,Play Golf,playmygolf,2019-11-12 02:25:32,1194078744916348928,--,golf - puma golf shirt  pattern block high risk red ss16: current prince purchase details puma golf shirt  patte  ,--,--,0,0,1,dlvr.it,--,--,--,--,0,0,0,0,0,0
898,Play Golf,playmygolf,2019-11-12 02:10:05,1194074858558124032,--,golf - puma junior golf shirt  road map bright white ss16: current prince purchase details puma junior golf shirt  ,--,--,0,0,1,dlvr.it,--,--,--,--,0,0,0,0,0,0
902,Play Golf,playmygolf,2019-11-12 01:37:32,1194066664565936128,--,golf - puma golf trousers  plaid pant  quarry aw19: current prince purchase details puma golf trousers  plaid p  ,--,--,0,0,1,dlvr.it,--,--,--,--,0,0,0,0,0,0
903,Fashion Gone Rogue,fashgonerogue,2019-11-12 01:30:20,1194064853469745153,--,#selenagomez goes casual in #puma cali sport campaign ,"SelenaGomez,PUMA",--,1,1,1,SmarterQueue,--,--,--,--,0,0,2,0,0,0
904,Paul,LuvinlifeinTN,2019-11-12 01:12:18,1194060316159684608,--,check out steve young san francisco 49ers nfl football puma jersey boy youth large sewn #puma via ,Puma,--,0,1,1,Twitter Web Client,--,--,--,--,0,0,1,0,0,0
908,Uberjoe,uberjosephB,2019-11-12 00:34:00,1194050676579540993,--,they still make #puma #sneakers? ,"PUMA,sneakers",--,1,0,0,Twitter for iPhone,--,--,--,--,0,0,0,0,0,0
909,México Lindo 🇲🇽,Selenaarry,2019-11-12 00:33:30,1194050549685137409,1193912171668873216, #selenagomez ( ) fronts #puma's cali sport campaign. ,"SelenaGomez,PUMA",--,1,1,0,Twitter for iPhone,--,--,--,--,0,10,0,0,0,0
914,elizabeth webster,websterelizabet,2019-11-12 00:20:36,1194047306850545670,1193527976136183808, for style...#puma for sure man! ,Puma,--,0,1,0,Twitter Web App,--,--,--,--,0,1,0,0,0,0
917,StockX Live Feed,StockXLive,2019-11-12 00:08:14,1194044191615193088,--,lowest ask: $78 puma suede classic bobbito garcia ochre sz. 11 #puma ,puma,--,1,0,1,StockX Market,--,--,--,--,0,0,1,0,0,0
920,Rap Critics Blog,RapCriticsBlog,2019-11-11 23:56:10,1194041154100006918,1194016883160354820," la recap a bunch of dope folk &amp; good meetings the best part about it was having my mom with me the whole time  
 ",--,--,0,1,0,Twitter Web App,--,--,--,--,0,9,0,0,0,0
921,alex leon,alexleo03765694,2019-11-11 23:55:39,1194041024320036864,1193912171668873216, #selenagomez ( ) fronts #puma's cali sport campaign. ,"SelenaGomez,PUMA",--,1,1,0,Twitter Web App,--,--,--,--,0,10,0,0,0,0
928,Calcio Pepe,calcio_pepe,2019-11-11 23:29:15,1194034381796651010,--,weston mckennie . . . . #schalke #fussball #fu ball #picoftheday #mckennie #soccer #football #germany ,"schalke,fussball,fußball,picoftheday,mckennie,soccer,football,germany",--,0,0,1,calciopepe,--,--,--,--,0,0,0,0,0,0
930,Ginger Potts,Niccipotamus,2019-11-11 23:26:45,1194033754794147840,--, the #pumafam here in az  westgate location knows it!! that's d'brickashaw our very own puma catdog mascot!!  ,PUMAFam,--,0,1,1,Twitter for Android,1194007398018691072,50883209,PUMA,--,0,0,0,0,0,0
931,Manufacturing UK PR 🔩,ManufacturingRT,2019-11-11 23:24:56,1194033296205918209,1193845860867678208, online #auction sale - 14 nov 2019 - *high quality* #cnc &amp; conventional machinery on behalf of a retained client at ,"Auction,CNC",--,0,1,0,Twitter Web App,--,--,--,--,0,1,0,0,0,0
932,Philip Friedman,WalkwithPhil,2019-11-11 23:24:11,1194033106803552256,--,"beautiful morning walk in kunshan, china. it s the start of another lovely day a a great opportunity for me to send ",--,--,0,0,1,Instagram,--,--,--,--,0,0,0,0,0,0
935,🖤,fetishofsel,2019-11-11 23:12:08,1194030076440072192,1193912171668873216, #selenagomez ( ) fronts #puma's cali sport campaign. ,"SelenaGomez,PUMA",--,1,1,0,Twitter for iPhone,--,--,--,--,0,10,0,0,0,0
938,Likud Herut UK,LikudUK,2019-11-11 22:45:54,1194023472504201216,--, thank you for supporting inclusiveness &amp; cohesion. #arab #israeli #muslim  #puma #bringingpeopletogether.  ,"Arab,Israeli,Muslim,Puma,BringingPeopleTogether",--,0,1,1,Twitter for iPhone,--,50883209,PUMA,--,0,0,0,0,0,0
940,"Fresh Start, New beginnings on all Platforms 👁‍🗨",_ImperialDreams,2019-11-11 22:36:40,1194021149996470272,1194016883160354820," la recap a bunch of dope folk &amp; good meetings the best part about it was having my mom with me the whole time  
 ",--,--,0,1,0,Twitter for iPhone,--,--,--,--,0,9,0,0,0,0
942,Susan Jacobson,SusiecatMn,2019-11-11 22:34:56,1194020713465819139,--, bernies bill includes mental health/medical/vision/dental/hearing/rx and long term care in your ho ,--,--,0,1,1,Twitter for Android,1193974185112035328,16228398,mcuban,--,0,0,2,0,0,0
945,FAIRY🕊,sl3azoid_,2019-11-11 22:28:16,1194019036952178695,1194016883160354820," la recap a bunch of dope folk &amp; good meetings the best part about it was having my mom with me the whole time  
 ",--,--,0,1,0,Twitter for iPhone,--,--,--,--,0,9,0,0,0,0
947,Beanz,beanzgotbarz,2019-11-11 22:19:43,1194016883160354820,--,la recap a bunch of dope folk &amp; good meetings  the best part about it was having my mom with me the whole time   ,--,--,0,0,1,Twitter for iPhone,--,--,--,--,0,9,34,0,0,0
949,Susan Jacobson,SusiecatMn,2019-11-11 22:16:59,1194016197853032449,--," it's not pressure. the #notmeus movement is we the people, bernie is leading this move ",NotMeUs,--,0,1,1,Twitter for Android,1194006820270026752,887454522318237700,PapaDocStrunsee,--,0,0,1,0,0,0
951,Adriano,AAttene,2019-11-11 22:00:11,1194011967377289216,1194009980556513282, #yoshi t-shirt -  super mario bros t-shirt for just $13! #lirovi #lilianrodriguez #logo #nintendo ,"Yoshi,LiRoVi,LilianRodriguez,Logo,Nintendo",--,0,1,1,Adriano Bot,--,--,--,--,0,1,0,0,0,0
952,Eric Roderick,EricRoderick9,2019-11-11 21:58:17,1194011491600609280,1167387062380703744," giving back: gives backpacks to kids in the bronx with and ! 

more info - ",--,--,0,1,0,Twitter for iPhone,--,--,--,--,0,99,0,0,0,0
954,Esquire*Attire,esquireattire,2019-11-11 21:53:52,1194010377174102018,--,sale $41.40 #puma men size s ferrari big shield lapis blue #co ,"PUMA,co",--,1,0,1,AMT_To_Twitt_Listings,--,--,--,--,0,0,0,0,0,0
955,Fictional Tees,FictionalTees,2019-11-11 21:52:17,1194009980556513282,--,#yoshi t-shirt - super mario bros t-shirt for just $13! #lirovi #lilianrodriguez #logo ,"Yoshi,LiRoVi,LilianRodriguez,Logo",--,0,0,1,The Shirt List FT,--,--,--,--,0,1,1,0,0,0
956,The Shirt List,theshirtlist,2019-11-11 21:52:16,1194009976701886467,--,#yoshi t-shirt - super mario bros t-shirt from &amp; for just $13! #lirovi ,"Yoshi,LiRoVi",--,0,1,1,The Shirt List,--,--,--,--,0,0,0,0,0,0
961,SavingAnimals,Kimberlykokourt,2019-11-11 21:43:32,1194007779700285440,1193980335790444545, please kind humans of #nyc #newyorkcity #newyork &amp; beyond help ,"NYC,newyorkcity,NewYork",--,0,1,0,Twitter for iPhone,--,--,--,--,0,1,0,0,0,0
964,Sneaker King,JustTheClassics,2019-11-11 21:32:18,1194004951003025411,--,"women s puma classics, just in time for the holiday season. limited sizes and availability. place your order soon!! ",--,--,0,0,1,Twitter for iPad,--,--,--,--,0,0,0,0,0,0
970,Retro Footy Shirts,Style4youUK,2019-11-11 20:48:43,1193993983321657345,1193253681677946885, 2003 2004 original 125th anniversary #everton #puma #evertonfc football soccer shirt vintage --&gt;  h ,"Everton,Puma,EvertonFC",--,0,1,1,Twitter for Android,--,--,--,--,0,1,0,0,0,0
973,3kotsclassicjerseys,3kots,2019-11-11 20:37:18,1193991111787843584,--,check out tenerife cd 1993/94 puma home football shirt l mens vintage soccer jersey #puma via ,Puma,--,0,1,1,Twitter Web Client,--,--,--,--,0,0,1,0,0,0
974,Tumie Mmoleli,tumie_moleli808,2019-11-11 20:36:44,1193990965268074496,1192741859891830785, puma boyz keep doing the most #kfcproposal . bhut hector and his lovely bride nonhlanhla each deserve r10 000 of ,KFCProposal,--,0,1,0,Twitter for iPhone,--,--,--,--,1,4849,0,0,0,0
975,Adreano Di Nardo,adreano_calcio,2019-11-11 20:35:56,1193990764344303628,1193963998678540288," just take our money  peak the new  away kit for rate it below or  

#italia #azzurri #nazion ","Italia,Azzurri",--,0,1,0,Twitter for iPhone,--,--,--,--,0,2,0,0,0,0
976,Car Accessories,CarAccessOM,2019-11-11 20:27:10,1193988558899568641,--,"#puma men's #ferrari #kart cat #sneaker, #white #blac, 9.5 m us - #mens ","Puma,Ferrari,Kart,Sneaker,White,Blac,Mens",--,1,0,1,CarAccessoriesOM via Website,--,--,--,--,0,0,0,0,0,0
985,#HoldUp 🌐,PhlykidRSA,2019-11-11 19:55:25,1193980570499465221,--,wolf. of. all. streets #planetfitness #puma cc ,"planetfitness,puma",--,1,1,0,Twitter Web App,--,--,--,--,0,0,0,0,0,0
986,Karen Mc  Ⓥ 🌱🐾🐾,karen1_mc,2019-11-11 19:54:29,1193980335790444545,--, please kind humans of #nyc #newyorkcity #newyork &amp; beyond ,"NYC,newyorkcity,NewYork",--,0,1,1,Twitter Web App,1193612920644669445,263391836,Kimberlykokourt,--,0,1,1,0,0,0
989,Karen Mc  Ⓥ 🌱🐾🐾,karen1_mc,2019-11-11 19:51:40,1193979627531898883,1193612920644669445, #puma #id79351 #manhattanacc #male #2yearsold #neutered puma needs #pledges and #donations so that a #newhopepartner # ,"Puma,ID79351,ManhattanACC,Male,2yearsold,Neutered,Pledges,Donations,NewHopePartner",--,0,1,0,Twitter Web App,--,--,--,--,0,12,0,0,0,0
991,eBay Deals US,eBay_Deals_US,2019-11-11 19:44:21,1193977783023816705,--,us $24.99. #puma puma smash perf men's sneakers... buy it now: ,PUMA,--,1,0,1,IFTTT,--,--,--,--,0,0,0,0,0,0
996,Brenda P. Williamson ** PLS RT for #cats ! **,BrendaPerrott,2019-11-11 19:32:18,1193974752043569152,1193612920644669445, #puma #id79351 #manhattanacc #male #2yearsold #neutered puma needs #pledges and #donations so that a #newhopepartner # ,"Puma,ID79351,ManhattanACC,Male,2yearsold,Neutered,Pledges,Donations,NewHopePartner",--,0,1,0,Twitter Web App,--,--,--,--,0,12,0,0,0,0
1005,FlatOut Shoes and Apparel,FlatOutShoes,2019-11-11 19:01:33,1193967013493952514,--,sale alert!! puma defy mid-top nylon trainer sneakers now $60. shop now: #puma #pumas ,"Puma,Pumas",--,0,0,1,Twitter Web App,--,--,--,--,0,0,0,0,0,0
1008,Nicholas Di Giovanni,n_digiovanni,2019-11-11 18:58:30,1193966247861460992,1193963998678540288," just take our money  peak the new  away kit for rate it below or  

#italia #azzurri #nazion ","Italia,Azzurri",--,0,1,0,Twitter for Android,--,--,--,--,0,2,0,0,0,0
1010,buzzbeaterz,buzz_beaterz,2019-11-11 18:53:52,1193965078011359233,--,athleisure clothing shouldn t have to be boring! we re here to make sure you re in style even while you exercise! ,--,--,0,0,1,Twitter Web App,--,--,--,--,0,0,0,0,0,0
1012,TheCalcioGuys,TheCalcioGuys,2019-11-11 18:49:34,1193963998678540288,--,"just take our money peak the new away kit for  rate it below or 

#italia #azzurri ","Italia,Azzurri",--,0,1,1,Twitter for iPhone,--,--,--,--,0,2,7,0,0,0
1021,Roberta Kravette,WildlifeDest,2019-11-11 18:20:10,1193956600517681155,--, offer glimpse into life of endangered florida panther. an effort to save one of florida's endnagered panther ,--,--,0,0,1,Hootsuite Inc.,--,--,--,--,0,0,1,0,0,0
1026,Jordana Caroline,Jo_Carol_,2019-11-11 17:59:31,1193951402571313154,1192741859891830785, puma boyz keep doing the most #kfcproposal . bhut hector and his lovely bride nonhlanhla each deserve r10 000 of ,KFCProposal,--,0,1,0,Twitter for Android,--,--,--,--,1,4849,0,0,0,0
1027,Dan Forrister,Danforrister,2019-11-11 17:56:20,1193950602012823552,--,as a big #capri fan i have mixed feelings about this. especially after the disaster that is the #puma ,"Capri,Puma",--,0,0,1,Twitter for Android,--,--,--,--,1,0,3,0,0,0
1032,VICENTE GALLART,nodigasicono,2019-11-11 17:45:24,1193947850302001153,--, where are my autumn retro sneakers?  #puma #rider #80s #sneakers #comeback #retrostyle #toptrend #onsalenow  ,"puma,rider,80s,sneakers,comeback,retrostyle,toptrend,onsalenow",--,0,0,1,Instagram,--,--,--,--,0,0,0,0,0,0
1035,TheKitman.co.uk,TheKitmanUK,2019-11-11 17:34:09,1193945017628405760,--,"thoughts on the 2020 away kit made by ? 

 #czechrepublic #ceskarepre #puma","CzechRepublic,ceskarepre,Puma",--,0,1,1,Twitter for iPhone,--,--,--,--,0,0,0,0,0,0
1036,TheRealMsV,ValerieRametsi,2019-11-11 17:31:44,1193944412063227904,--,i'm a sneaker lover #puma ,puma,--,1,0,0,Twitter for Android,--,--,--,--,0,0,0,0,0,0
1040,Matthew Holly,MatthewHolly7,2019-11-11 16:51:31,1193934289613799424,1193905280616189952, the new 2020 #italy away kit by #puma for #euro2020 #football #fussball #soccer #futbol ,"Italy,Puma,EURO2020,Football,Fussball,Soccer,Futbol",--,1,1,0,Twitter for iPhone,--,--,--,--,0,1,0,0,0,0
1041,Craig's Curling Shoes,CurlingShoes,2019-11-11 16:50:12,1193933957492027393,--,these #puma with the #bmw and #ferrari cross branding came through just a couple weeks apart. i wonder if they'll r ,"Puma,BMW,Ferrari",--,0,0,1,Hootsuite Inc.,--,--,--,--,0,0,3,0,0,0
1044,nana kofi sefa,kofi_sefa,2019-11-11 16:40:41,1193931561206517763,1193893905676288001," shirt alert: the new italy away shirt has been unveiled by #puma   
euro 2020 ready   ",Puma,--,1,1,0,Twitter for Android,--,--,--,--,0,1,0,0,0,0
1046,Onesole23,KickBanGa,2019-11-11 16:39:56,1193931375117848577,--,yeezy december #staywoke  #kicksnmusic #s #sneakernews #photography #street #style #solecollector ,"StayWoke,KicksNMusic,s,sneakernews,photography,street,style,solecollector",--,0,1,1,Twitter for iPhone,--,--,--,--,0,0,0,0,0,0
1047,Onesole23,KickBanGa,2019-11-11 16:39:24,1193931239490609152,--,yeezy december #staywoke  #kicksnmusic #s #sneakernews #photography #street #style #solecollector ,"StayWoke,KicksNMusic,s,sneakernews,photography,street,style,solecollector",--,0,1,1,Instagram,--,--,--,--,0,0,1,0,0,0
1050,Vietnam Sneaker Generation,VietnamSneakerG,2019-11-11 16:36:21,1193930474487332865,1193921609263910913, take 20% off site wide with code 20sitewide - #puma #footwear #bodega ,"puma,footwear,bodega",--,1,1,1,Twitter for iPhone,--,--,--,--,0,3,0,0,0,0
1055,TITOLO,titoloshop,2019-11-11 16:30:29,1193928998277001216,--,"out now puma rs-x puzzle ""black-castlerock"" shop  style code 371570-02 #puma ",puma,--,0,0,1,Buffer,--,--,--,--,0,0,4,0,0,0
1057,Fútbol Emotion,futbolemotion,2019-11-11 16:30:00,1193928875421515777,--,cold as ice -- enlace web: -- #puma #pumaone #pumafootball #futbolemotion ,"Puma,PumaOne,PumaFootball,FutbolEmotion",--,1,0,1,TweetDeck,--,--,--,--,0,0,14,0,0,0
1065,Khoa A Nguyen 🇻🇳🇺🇸👑💫😇🌍🇪🇺🗺👟🌟✨⚡️🏆,khoanguyen6322,2019-11-11 16:15:06,1193925123989897221,1193921609263910913, take 20% off site wide with code 20sitewide - #puma #footwear #bodega ,"puma,footwear,bodega",--,1,1,1,Twitter for iPhone,--,--,--,--,0,3,0,0,0,0
1066,Gianna Porcaro,giannaporcaro,2019-11-11 16:12:45,1193924531792089093,1193921609263910913, take 20% off site wide with code 20sitewide - #puma #footwear #bodega ,"puma,footwear,bodega",--,1,1,1,Twitter for iPhone,--,--,--,--,0,3,0,0,0,0
1067,Soccer Shirt Football,VintageJersey21,2019-11-11 16:09:53,1193923810342395905,--,check out great britain home rugby league shirt 2005/2006 jersey m puma camiseta #puma via ,PUMA,--,0,1,1,Twitter Web Client,--,--,--,--,0,0,0,0,0,0
1069,Annette Ruzicka,Ferazi1,2019-11-11 16:05:29,1193922703591383040,1193612920644669445, #puma #id79351 #manhattanacc #male #2yearsold #neutered puma needs #pledges and #donations so that a #newhopepartner # ,"Puma,ID79351,ManhattanACC,Male,2yearsold,Neutered,Pledges,Donations,NewHopePartner",--,0,1,0,Twitter Web App,--,--,--,--,0,12,0,0,0,0
1071,BODEGA,bodega,2019-11-11 16:01:08,1193921609263910913,--,take 20% off site wide with code 20sitewide - #puma #footwear #bodega ,"puma,footwear,bodega",--,1,0,1,Hootsuite Inc.,--,--,--,--,0,3,5,0,0,0
1072,Play Golf,playmygolf,2019-11-11 15:48:06,1193918330924498944,--,golf - puma golf socks  ss stripe crew  grey aw17: current prince purchase details puma golf socks  ss stripe c  ,--,--,0,0,1,dlvr.it,--,--,--,--,0,0,0,0,0,0
1073,Don Robinson,greentechdon,2019-11-11 15:44:33,1193917437302968325,1193900001459658752, puma lqd cell omega black mesh cross training shoes currently on #ruze #ruzeshoes #puma #30days ,"ruze,ruzeshoes,puma",--,0,1,1,Information Critical,--,--,--,--,0,1,0,0,0,0
1074,Vintage Moonriver,vtg_moonriver,2019-11-11 15:39:34,1193916182967070721,--,online only! #puma #jackets ,"puma,jackets",--,0,0,1,Instagram,--,--,--,--,0,0,0,0,0,0
1079,𝙑𝙞𝙘𝙩𝙤𝙧 𝙎. 𝘾𝙝𝙪𝙧𝙘𝙝𝙞𝙡𝙡,VictorNochill,2019-11-11 15:24:01,1193912271304445952,1193912171668873216, #selenagomez ( ) fronts #puma's cali sport campaign. ,"SelenaGomez,PUMA",--,1,1,0,Twitter for iPhone,--,--,--,--,0,10,0,0,0,1
1080,y u i TODAY,pwrofthemusic,2019-11-11 15:23:49,1193912217298587648,1193912171668873216, #selenagomez ( ) fronts #puma's cali sport campaign. ,"SelenaGomez,PUMA",--,1,1,0,Twitter for Android,--,--,--,--,0,10,0,0,0,0
1081,IMG Models,IMGmodels,2019-11-11 15:23:38,1193912171668873216,--,#selenagomez ( ) fronts #puma's cali sport campaign. ,"SelenaGomez,PUMA",--,1,1,0,Twitter Web App,--,--,--,--,0,10,51,0,0,0
1084,Jason Jacobs,JasonTweakdOut,2019-11-11 15:15:21,1193910088211271680,--, with tetris editions    pumasouthafrica #puma #pumarsxtetris    ,"puma,pumarsxtetris",--,0,1,1,Instagram,--,--,--,--,0,0,0,0,0,0
1085,Play Golf,playmygolf,2019-11-11 15:13:34,1193909637751296000,--,golf - puma golf shirt  ultralite refraction  vibrant orange le aw18: current prince purchase details puma golf  ,--,--,0,0,1,dlvr.it,--,--,--,--,0,0,0,0,0,0
1088,LawraNaa,tgtdaguy,2019-11-11 15:00:21,1193906313580953600,1193846021111140353," shirt alert: the new italy away shirt has been unveiled by #puma 

what do you think? ",Puma,--,1,1,0,Twitter for Android,--,--,--,--,0,3,0,0,0,0
1089,Pocket,pocketmoni2030,2019-11-11 15:00:06,1193906250838413313,1193828465084174337," #italy unveil their new away shirt, following in the vein of their controversial green jersey  # ",Italy,--,0,1,1,Twitter for Android,--,--,--,--,0,9,0,0,0,0
1092,Pro Soccer Kits ⚽️,prosoccerkits,2019-11-11 14:56:15,1193905280616189952,--,the new 2020 #italy away kit by #puma for #euro2020 #football #fussball #soccer #futbol ,"Italy,Puma,EURO2020,Football,Fussball,Soccer,Futbol",--,1,0,0,Twitter for Android,--,--,--,--,0,1,3,0,0,0
1095,karthikeyan K,I_KKarthikeyan,2019-11-11 14:50:46,1193903902111846401,1192741934638522368, puma boyz keep doing the most #kfcproposal . bhut hector and his lovely bride nonhlanhla each deserve r10 ,KFCProposal,--,0,1,0,Twitter for Android,--,--,--,--,0,328,0,0,0,0
1099,Ruze Shoes,RuzeShoes,2019-11-11 14:35:16,1193900001459658752,--, puma lqd cell omega black mesh cross training shoes currently on #ruze #ruzeshoes ,"ruze,ruzeshoes",--,0,0,1,Instagram,--,--,--,--,0,1,0,0,0,0
1102,TITOLO,titoloshop,2019-11-11 14:30:20,1193898758263758848,--,"out now puma rs-x puzzle ""black-castlerock"" click here  style code 371570-02 #puma ",puma,--,0,0,1,Buffer,--,--,--,--,0,0,3,0,0,0
1105,Lee 'Boomer' Mair,mair337,2019-11-11 14:27:39,1193898082204815360,--,#potn #ott #puma pair of pumas over the house. taking a sneaky look at the #doncasterflood ,"POTN,OTT,PUMA,doncasterflood",--,1,0,0,Twitter for iPhone,--,--,--,--,0,0,2,0,0,0
1108,Dave Guy,amagicdrag0n,2019-11-11 14:23:11,1193896961927262209,--,#realadsb #egcn type: #puma tail: #xw213 callsign: #ambush01 icao: #43c28f ,"realadsb,EGCN,PUMA,XW213,AMBUSH01,43C28F",--,1,0,0,Twitter for iPad,--,--,--,--,0,0,1,0,0,0
1109,cuntus1919,cuntus1919,2019-11-11 14:21:35,1193896557864767488,--,#puma #leeds #lufc #leecord #casualartist #green is good . anything green is good enough to eat or smoke ,"puma,Leeds,lufc,leecord,casualartist,green",--,1,0,0,Twitter for iPhone,--,--,--,--,0,0,0,0,0,0
1113,Shirt King,ShirtKingSOE,2019-11-11 14:11:24,1193893995182731265,--,"2014 squad signed #puma #rfc #rangers home shirt- adult large- very good condition- 50 inc rec. post (uk, more wor  ","Puma,RFC,Rangers",--,0,0,1,Twitter Web App,--,--,--,--,0,0,0,0,0,0
1114,sefa sports updates,Sefa_sports,2019-11-11 14:11:03,1193893905676288001,--,shirt alert: the new italy away shirt has been unveiled by #puma euro 2020 ready ,Puma,--,1,0,0,Twitter for Android,--,--,--,--,0,1,2,0,0,0
1122,Play Golf,playmygolf,2019-11-11 13:53:32,1193889500256038912,--,golf - puma waterproof golf jacket  ls rain popover grey ss16: current prince purchase details puma waterproof go  ,--,--,0,0,1,dlvr.it,--,--,--,--,0,0,0,0,0,0
1129,eBay Deals US,eBay_Deals_US,2019-11-11 13:39:17,1193885913635598337,--,us $9.99. #puma amplified men's big logo tee... buy it now: ,PUMA,--,1,0,1,IFTTT,--,--,--,--,0,0,0,0,0,0
1132,Cherry☆,allright_jidai,2019-11-11 13:35:06,1193884858675847171,--,new shoes # # # #  # #shoes #sneaker #puma #pumasneakers #pink ,"くつ,スニーカー,プーマ,プーマスニーカー,ピンク,shoes,sneaker,puma,pumasneakers,pink",--,0,0,1,Instagram,--,--,--,--,0,0,0,0,0,0
1137,Irfan,NextToSRK,2019-11-11 13:27:19,1193882899784712192,1192741859891830785, puma boyz keep doing the most #kfcproposal . bhut hector and his lovely bride nonhlanhla each deserve r10 000 of ,KFCProposal,--,0,1,0,Twitter for Android,--,--,--,--,1,4849,0,0,0,0
1139,Tony Thijs,OpenMarketingTV,2019-11-11 13:24:46,1193882257364279296,--,"hans olykan: #puma rescued from a zoo can t be released into the wild, lives as a #spoiled #house #cat ","Puma,Spoiled,House,Cat",--,0,0,1,Facebook,--,--,--,--,0,0,0,0,0,0
