id,name,screen_name,created_at,id_tweet,id_tweet_origin,text_complete,hashtags,symbols,has_media,has_users_mention,has_urls_mention,source,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive
1648,Orlando Gonzalez,orlando_gonzale,2019-11-11 23:51:15,1194039918135271428,--,spot en downtown #city #downtown #vancouver #downtownvancouver #vancity ,"city,downtown,vancouver,downtownvancouver,vancity",--,0,0,1,Instagram,--,--,--,--,0,0,0,0,0,0
1650,Liz Percel,lissybelle,2019-11-11 23:38:55,1194036814526533632,--,check out red vans shoes girls size 4 #vans #sneaker via ,"VANS,Sneaker",--,0,1,1,Twitter Web Client,--,--,--,--,0,0,0,0,0,0
1651,the Name Place,ribbons2345,2019-11-11 23:29:31,1194034450050490368,1193936439559573504, color up your wardrobe with the latest from stussy and vans. link image showing  stussy beanie ,--,--,0,1,1,Twitter for iPhone,--,--,--,--,0,1,0,0,0,0
1653,Life Without Andy,LifeWithoutAndy,2019-11-11 22:06:10,1194013475619520512,--, checkboard day is going down this november! check it and take part! #vans  ,vans,--,0,1,1,Twitter for Android,--,15383636,VANS_66,--,0,0,0,0,0,0
1654,TwoAgainstFive,lovingsillygrl,2019-11-11 21:53:20,1194010243216355329,--,she is rocking he new vans. #vans #newshoes #excitedgirl ,"vans,newshoes,excitedgirl",--,0,0,1,Instagram,--,--,--,--,0,0,0,0,0,0
1655,StockX Live Feed,StockXLive,2019-11-11 21:52:54,1194010137129816064,--,lowest ask: $65 vans slip-on rainbow checkerboard sz. 6.5 #vans ,vans,--,1,0,1,StockX Market,--,--,--,--,0,0,0,0,0,0
1660,Jenny Shepherd,UCVPlainSpeaker,2019-11-11 20:25:20,1193988096297185282,1192043854138167296, interesting! rising housing costs in #bristol have led to people in insecure accommodation moving to nearby areas such ,Bristol,--,0,1,0,Twitter Web App,--,--,--,--,0,31,0,0,0,0
1661,Familia Skateboard Shop,familiask8shop,2019-11-11 20:17:19,1193986079910744066,--,pro classics mash up x shop in-store &amp; #vans ,vans,--,0,1,1,Twitter for iPhone,--,--,--,--,0,0,1,0,0,0
1662,nico23calin,ccnico23,2019-11-11 20:12:38,1193984900921204738,--,today's look issa skater boy vibeee #skaterboy #vans #singlesday #levis #mondaymotivation #fashion ,"skaterboy,vans,SinglesDay,levis,MondayMotivation,fashion",--,1,0,0,Twitter for Android,--,--,--,--,0,0,0,0,0,0
1663,Jay,neutralbrit,2019-11-11 20:03:01,1193982483919978496,1192043854138167296, interesting! rising housing costs in #bristol have led to people in insecure accommodation moving to nearby areas such ,Bristol,--,0,1,0,Twitter for iPad,--,--,--,--,0,31,0,0,0,0
1665,cookie,lovescookiee,2019-11-11 19:54:12,1193980264227188738,1193929259460501504, #converse or #vans #snfet as i like to buy a lady some. in the #uk 21 or over #findom #femdom #sneakers #footwear,"converse,vans,snfet,uk,Findom,femdom,sneakers,footwear",--,0,1,0,Twitter for iPhone,--,--,--,--,0,2,0,0,0,0
1666,StockX Live Feed,StockXLive,2019-11-11 19:39:33,1193976576469286913,--,lowest ask: $78 vans authentic disney mickey mouse sz. 11.5 #vans ,vans,--,1,0,1,StockX Market,--,--,--,--,0,0,0,0,0,0
1667,StockX Live Feed,StockXLive,2019-11-11 19:36:13,1193975737029664769,--,lowest ask: $218 vans sk8-hi 46 mte dx the north face red sz. 10 #vans ,vans,--,1,0,1,StockX Market,--,--,--,--,0,0,0,0,0,0
1668,Martleys Coach Hire - Portlaoise | Laois,MartleysCoaches,2019-11-11 19:32:46,1193974868636848128,1193855926614347777, vantage point #fresnel anti-#blindspot lens for vans. trial feedback: great feedback on your product - and it looks l ,"Fresnel,Blindspot",--,0,1,0,Twitter for iPhone,--,--,--,--,0,3,0,0,0,0
1670,Jeff,jeffhyatt,2019-11-11 19:10:23,1193969236592529410,1193845883982532609," hot off the press: #spotify, #vans team up; #kuku fm battles #music #streaming giants; shortening attention spans &amp; ","Spotify,Vans,Kuku,Music,Streaming",--,0,1,0,Twitter Web App,--,--,--,--,0,1,0,0,0,0
1671,UltTrans123,UltTrans123,2019-11-11 19:01:16,1193966941557460992,--,looking to ship your camper?! give us a call today and speak to one of our shipping specialist -1-888-885-9123 x  ,--,--,0,0,1,Hootsuite Inc.,--,--,--,--,0,0,0,0,0,0
1672,StockX Live Feed,StockXLive,2019-11-11 18:57:39,1193966032718880770,--,lowest ask: $47 vans sk8-hi slim zip tumble patent sz. 5.5 #vans ,vans,--,1,0,1,StockX Market,--,--,--,--,0,0,0,0,0,0
1674,Shotty Shot,Shottysworld,2019-11-11 18:52:02,1193964619900936192,--,vans $100/negotiable size 9 select sizes available dm or text 6313177880 #vans #fridakahlo #sneakers ,"vans,fridakahlo,sneakers",--,0,0,1,Instagram,--,--,--,--,0,0,0,0,0,0
1675,Shotty Shot,Shottysworld,2019-11-11 18:51:21,1193964444486901761,--,vans $100/negotiable size 9 select sizes available dm or text 6313177880 #vans #fridakahlo #sneakers ,"vans,fridakahlo,sneakers",--,0,0,1,Instagram,--,--,--,--,0,0,0,0,0,0
1676,Shotty Shot,Shottysworld,2019-11-11 18:50:59,1193964353591992321,--,vans $100/negotiable size 9 select sizes available dm or text 6313177880 #vans #fridakahlo #sneakers ,"vans,fridakahlo,sneakers",--,0,0,1,Instagram,--,--,--,--,0,0,0,0,0,0
1677,17DeltaForce,17DeltaForce,2019-11-11 18:44:11,1193962642328694784,--,vans is branching out! in a freezer section near you! #vans ,vans,--,1,0,0,Twitter for iPhone,--,--,--,--,0,0,0,0,0,0
1678,eightball store,eightballstore,2019-11-11 18:36:57,1193960821333938176,--,retro lace-up style vans sport now available! #vans #vanssport #retrolaceupstyle #suedeuppers #heeldetails ,"vans,vanssport,retrolaceupstyle,suedeuppers,heeldetails",--,0,0,1,Instagram,--,--,--,--,0,0,0,0,0,0
1680,London Man Van,LondonManVan,2019-11-11 18:04:28,1193952650028552192,--,"check our #removals #vans sizes in london, hire man with van in london, book online | ","Removals,Vans",--,1,0,1,IFTTT,--,--,--,--,0,0,0,0,0,0
1681,Waikele PO,WaikelePO,2019-11-11 18:00:21,1193951612731117570,--,shop to get holiday ready at vans outlet! enjoy 25% off a single item from november 1 - 17 at select stores. text g ,--,--,0,0,1,Salesforce - Social Studio,--,--,--,--,0,0,0,0,0,0
1682,TITOLO,titoloshop,2019-11-11 18:00:14,1193951582393643010,--,color up your wardrobe with the latest from stussy and vans. shop online image showing ,--,--,0,0,1,Buffer,--,--,--,--,0,0,2,0,0,0
1684,TITOLO,titoloshop,2019-11-11 17:30:30,1193944101647003650,--,color up your wardrobe with the latest from stussy and vans. here image showing stuss ,--,--,0,0,1,Buffer,--,--,--,--,0,0,2,0,0,0
1685,Renault Belgard,RenaultBelgard,2019-11-11 17:28:31,1193943600448622598,--,"at this rate, do you still need converting? low 3.9% apr on our van range  
our vans come with 5 year warranty &amp; ",--,--,0,0,1,Twitter Web App,--,--,--,--,0,0,0,0,0,0
1686,ChrisJAikman,ChrisJAikman,2019-11-11 17:28:20,1193943554063831040,--,"on my way to an artist meet up group to sketch and chill, i ll be focusing on my personal sketchbook tonight that s ",--,--,0,0,1,Instagram,--,--,--,--,0,0,0,0,0,0
1687,XXIII,SFNkvn,2019-11-11 17:23:09,1193942250943897601,--," we good? *looks back*  yea we good 
#somewhereinthemountains #plaid #northface #vans #happy #morethanjustahobby ","SomewhereInTheMountains,plaid,northface,vans,happy,morethanjustahobby",--,0,0,1,Instagram,--,--,--,--,0,0,0,0,0,0
1688,Benjamin Rapodile,Best_Benji,2019-11-11 17:02:54,1193937155313328128,--,"my outfit is 100% ethical- both thrift items. also, it looks quite an outfit for the beach... the waves are calling ",--,--,0,0,1,Twitter for iPhone,--,--,--,--,0,0,1,0,0,0
1689,Some Like It Social - Digital Marketing Agency,somelikesocial,2019-11-11 17:01:37,1193936830833582080,1167693595488522242," this ""vans' spirit of diy features ambassadors of diy culture from around the world who are making things happen a ",--,--,0,1,0,SmarterQueue,--,--,--,--,0,1,0,0,0,0
1690,Advantage Car Rental,Advantage1984,2019-11-11 17:01:36,1193936828900020225,--,"from quality car rental, great service to special corporate rates, we cater to your organization s requirements. ca ",--,--,0,0,1,SocialPilot.co,--,--,--,--,0,0,0,0,0,0
1691,TITOLO,titoloshop,2019-11-11 17:00:04,1193936439559573504,--,color up your wardrobe with the latest from stussy and vans. link image showing stuss ,--,--,0,0,1,Buffer,--,--,--,--,0,1,1,0,0,0
1692,shoevalley,shoevalley1,2019-11-11 16:46:38,1193933058627518464,--,vans authentic sf skulls us 6-10 are available price : rm 300 including shipping fee dm for more info or click on ,--,--,0,0,1,Instagram,--,--,--,--,0,0,0,0,0,0
1694,shoevalley,shoevalley1,2019-11-11 16:39:06,1193931164664250373,--,vans realtree xtra x vans slip on blaze camo us 6-11 are available price : rm330 including shipping fee dm for more ,--,--,0,0,1,Instagram,--,--,--,--,0,0,0,0,0,0
1696,💋👑Mistress annelabella👑💋,Godess83839402,2019-11-11 16:36:00,1193930382653177861,1193929259460501504, #converse or #vans #snfet as i like to buy a lady some. in the #uk 21 or over #findom #femdom #sneakers #footwear,"converse,vans,snfet,uk,Findom,femdom,sneakers,footwear",--,0,1,0,Twitter Web App,--,--,--,--,0,2,0,0,0,0
1697,shoevalley,shoevalley1,2019-11-11 16:35:01,1193930138569887749,--,vans vault x disney x geoff mcfetridge sk8-hi lx us 5-10 are available price : rm 560 including shipping fee dm for ,--,--,0,0,1,Instagram,--,--,--,--,0,0,1,0,0,0
1698,chastity,justme999a,2019-11-11 16:31:32,1193929259460501504,--,#converse or #vans #snfet as i like to buy a lady some. in the #uk 21 or over #findom #femdom #sneakers #footwear,"converse,vans,snfet,uk,Findom,femdom,sneakers,footwear",--,0,0,0,Twitter for iPhone,--,--,--,--,0,2,5,0,0,0
1700,Mathew,805Mscruggs,2019-11-11 16:27:24,1193928220648718337,--,c a r t o o n #vans #customvans #vanshoe #angelus #angelusdirect ,"vans,customvans,vanshoe,angelus,angelusdirect",--,1,0,0,Twitter for iPhone,--,--,--,--,0,0,0,0,0,0
1701,Jim @ Wide Right Games,eightyfourfilms,2019-11-11 16:26:49,1193928072354942976,--,latest episode of classic tales just dropped! in this episode talks about getting hustled in ,--,--,0,1,1,Twitter Web App,--,--,--,--,0,0,1,0,0,0
1703,shoevalley,shoevalley1,2019-11-11 16:18:38,1193926014176501760,--,vans slip on checkerboard cap strawberry us 4-8 are available price : rm 280 including shipping fee dm for more inf ,--,--,0,0,1,Instagram,--,--,--,--,0,0,0,0,0,0
1704,Hi Vu Fresnel Lens,NoBlindspot,2019-11-11 16:16:37,1193925506007289856,1193855926614347777, vantage point #fresnel anti-#blindspot lens for vans. trial feedback: great feedback on your product - and it looks l ,"Fresnel,Blindspot",--,0,1,0,Twitter Web App,--,--,--,--,0,3,0,0,0,0
1705,🌗🍄Kσʂɱιƈ Bɾσɯɳιҽ 🖤😈🎃,CiraBryant,2019-11-11 16:08:57,1193923577927606279,--,it s a monday. . . . . . #tired #sleepy #trashgang #flannel #beanies #vans #angsty #gothboiclique #gothangelsinner ,"tired,sleepy,trashgang,flannel,beanies,vans,angsty,gothboiclique,gothangelsinner",--,0,0,1,Instagram,--,--,--,--,0,0,0,0,0,0
1708,DA 6TIICK,Lil6Official,2019-11-11 15:32:06,1193914305554587651,--,fashion is my lyfe #fashionblog #fashionblogger #kappa #nike #vans #photoshoot #photography ,"fashionblog,fashionblogger,kappa,NIKE,vans,photoshoot,photography",--,1,0,0,Twitter for Android,--,--,--,--,0,0,0,0,0,0
1709,DA 6TIICK,Lil6Official,2019-11-11 15:29:25,1193913629650931712,--,pull upk to da 6 (caution) #fashionblog #nike #blue #vans ,"fashionblog,NIKE,Blue,vans",--,1,0,0,Twitter for Android,--,--,--,--,0,0,0,0,0,0
1711,brigette,brigett48528631,2019-11-11 15:24:31,1193912394071846918,1192551338766266368, an oldie but a classic from the always prescient . clearly #janehoffman couldn't even keep the new #vans for #pe ,"JaneHoffman,Vans",--,0,1,0,Twitter for iPhone,--,--,--,--,1,4,0,0,0,0
1713,DailySkateTube.com,DailySkateTube1,2019-11-11 15:11:31,1193909125165408256,--,no one will let wallows in the club! #classic tales #vans #vans: vans wallows plays their first london show as a ,"Classic,VANS,Vans",--,0,0,1,dlvr.it,--,--,--,--,0,0,0,0,0,0
1715,My Ready To Wear,MyReadyToWear,2019-11-11 14:47:56,1193903189864656896,--,walking on air. #outfit #ootd #streetstyle #outfit #vans ,"outfit,ootd,StreetStyle,outfit,vans",--,1,0,0,Twitter for Android,--,--,--,--,0,0,6,0,0,0
1716,7_deadlysin,deadlysin23,2019-11-11 14:45:18,1193902525126238209,--,women's vans old skool velcro mono | soft pink (waffle dt bnib) #sneakers #sneakerhead #coolsneakers #vans  ,"sneakers,sneakerhead,coolsneakers,vans",--,0,0,1,Instagram,--,--,--,--,0,0,0,0,0,0
1718,Virid,teamVirid,2019-11-11 14:03:50,1193892089953697793,--,vans turns up the volume with custom spotify playlists by #teamvirid ,teamvirid,--,0,1,1,HubSpot,--,--,--,--,0,0,0,0,0,0
1720,Freightlink Freight Ferries,freightlink,2019-11-11 13:49:33,1193888497863741441,--,seatruck ferries update - cancelled sailings 11-12 nov 2019 #freight #ferry #hgv #vans ,"Freight,ferry,HGV,Vans",--,0,0,1,Twitter Web App,--,--,--,--,0,0,1,0,0,0
1722,Ju Hwan You,djbowlcutkr,2019-11-11 13:47:26,1193887964885127171,--,thank you obeykorea /worksout_official specially thanks to woonbijung  . #itaewon #obeygiant #obeyclothing #korea ,"itaewon,obeygiant,obeyclothing,korea",--,0,0,1,Instagram,--,--,--,--,0,0,0,0,0,0
1732,YB Tarentino™☝🏾🤴🏾,YBTarentino,2019-11-11 12:36:42,1193870163961098240,--,#happyveteransday #vibes #chill #postup #memorial #rollup #stoner #vans #whitetee #newmusic #love #like ,"HappyVeteransDay,Vibes,chill,PostUp,Memorial,RollUp,Stoner,Vans,WhiteTee,NewMusic,Love,Like",--,0,0,1,Instagram,--,--,--,--,0,0,2,0,0,0
1736,Street Style Torino,skateshoptorino,2019-11-11 12:02:04,1193861444972040193,--,style 112 pro #streetstyleskateshop #streetstyleskateboarding #streetstyletorino #skateshop #turin ,"streetstyleskateshop,streetstyleskateboarding,streetstyletorino,skateshop,turin",--,0,1,1,Instagram,--,--,--,--,0,0,0,0,0,0
1737,RIST LLP,RisTllp,2019-11-11 11:56:41,1193860090232791040,1193855926614347777, vantage point #fresnel anti-#blindspot lens for vans. trial feedback: great feedback on your product - and it looks l ,"Fresnel,Blindspot",--,0,1,0,Twitter Web App,--,--,--,--,0,3,0,0,0,0
1738,Hi Vu Fresnel Lens,NoBlindspot,2019-11-11 11:40:08,1193855926614347777,--, vantage point #fresnel anti-#blindspot lens for vans. trial feedback:  great feedback on your product - and it  ,"Fresnel,Blindspot",--,0,0,1,Crowdfire App,--,--,--,--,0,3,1,0,0,0
1739,JuElsOpInIoN,Jewls5150,2019-11-11 11:24:41,1193852037789835264,--,swagbucks the love for old school #vans #checkeredvanshat is just a nice addition to my collection. all in all a wi ,"vans,checkeredvanshat",--,0,0,1,Instagram,--,--,--,--,0,0,0,0,0,0
1740,ADIFHI,LHYUKJ,2019-11-11 11:01:44,1193846264275836929,--,[ 191109 icn airport - yesung ] . . photo credit on pic (its owner) #yesung_sns #superjuniorfashion ,"yesung_sns,superjuniorfashion",--,0,0,1,Instagram,--,--,--,--,0,0,0,0,0,0
1741,TITOLO,titoloshop,2019-11-11 11:00:31,1193845956057477122,--,"new in | vans bender bess ni ""denim/marshmallow"" available online us 8.5 (41) - us 11.5 ",--,--,0,0,1,Buffer,--,--,--,--,0,0,2,0,0,0
1742,Platform & Stream,PlatformStream,2019-11-11 11:00:13,1193845883982532609,--," hot off the press: #spotify, #vans team up; #kuku fm battles #music #streaming giants; shortening attention span ","Spotify,Vans,Kuku,Music,Streaming",--,0,0,1,Revue,--,--,--,--,0,1,1,0,0,0
1745,TITOLO,titoloshop,2019-11-11 10:32:04,1193838798779625472,--,"new in | vans bender bess ni ""denim/marshmallow"" shop now  us 8.5 (41) - us 11.5 (45) s ",--,--,0,0,1,Buffer,--,--,--,--,0,0,2,0,0,0
1746,FindItStopIt,FindItStopIt,2019-11-11 10:28:01,1193837780557795328,--,with round 22 #vans being stolen every day on average since 2015 our #gpsvehicletracker is an easy solution - with  ,"vans,GPSVehicleTracker",--,0,0,1,Buffer,--,--,--,--,0,0,1,0,0,0
1747,GB Vehicle Leasing,GBVehicleLease,2019-11-11 10:27:49,1193837727248257024,--,often a vehicle is one of the most valuable possessions you own. watch our video about some of the main factors to ,--,--,0,0,1,Twitter Web App,--,--,--,--,0,0,1,0,0,0
1748,BUMBLEBEE,BUMBLEB98573963,2019-11-11 10:16:22,1193834847812276224,1192107916049842176, [191106 twitter: ] cheer guide video #allsaints - jumper (apprx. $152) #amiri - jeans ($790) #vans - sneaker ($ ,"AllSaints,Amiri,Vans",--,0,1,0,Twitter for Android,--,--,--,--,0,370,0,0,0,0
1749,Louie Paras,LouieParas2,2019-11-11 10:14:24,1193834350267289605,1193830745183264768," new in | vans bender bess ni ""denim/marshmallow"" check it out   us 8.5 (41) - us 11.5 (45) style ",--,--,0,1,1,Twitter for iPhone,--,--,--,--,0,1,0,0,0,0
1750,EDRTTtweet,EDRTTtweet,2019-11-11 10:09:32,1193833125643718657,1192726981554647041, stolen!! stolen!! stolen!! please can everyone keep their eyes out for our yellow &amp; blue daf pulling a blue low loader! b ,--,--,0,1,0,Twitter Web App,--,--,--,--,0,2,0,0,0,0
1752,Access A Bus Sales UK,AccessABusUK,2019-11-11 10:00:24,1193830828792524802,--,this peugeot boxer 2.2 hdi l4 h2 17 seat ulez minibus lite can be driven by anyone with a standard license. it's av ,--,--,0,0,1,Buffer,--,--,--,--,0,0,0,0,0,0
1753,TITOLO,titoloshop,2019-11-11 10:00:04,1193830745183264768,--,"new in | vans bender bess ni ""denim/marshmallow"" check it out  us 8.5 (41) - us 11.5 (4 ",--,--,0,0,1,Buffer,--,--,--,--,0,1,0,0,0,0
1754,อีดอกกุมั่ยชั่ยอากาเส้!!! กุคีพแค่เมน,makie_2437,2019-11-11 09:53:51,1193829180225384448,1192107916049842176, [191106 twitter: ] cheer guide video #allsaints - jumper (apprx. $152) #amiri - jeans ($790) #vans - sneaker ($ ,"AllSaints,Amiri,Vans",--,0,1,0,Twitter for iPhone,--,--,--,--,0,370,0,0,0,0
1757,The Main Deal,garforthtoday,2019-11-11 09:20:25,1193820766921461760,1193808133732347904, are you using the correct advisory fuel &amp; electric rates as they change every quarter? check our blog  ,--,--,0,1,0,Twitter for iPhone,--,--,--,--,0,1,0,0,0,0
1759,🦋,entaahgaluv,2019-11-11 09:07:24,1193817492365303809,1192107916049842176, [191106 twitter: ] cheer guide video #allsaints - jumper (apprx. $152) #amiri - jeans ($790) #vans - sneaker ($ ,"AllSaints,Amiri,Vans",--,0,1,0,Twitter for iPhone,--,--,--,--,0,370,0,0,0,0
1760,7_deadlysin,deadlysin23,2019-11-11 09:06:08,1193817172688228352,--,vans slip on pro checkerboard | sunflower yellow (waffle dt) men &amp; women size #sneakers #sneakerhead #coolsneakers ,"sneakers,sneakerhead,coolsneakers",--,0,0,1,Instagram,--,--,--,--,0,0,0,0,0,0
1761,3M,kimmusetuan,2019-11-11 09:04:51,1193816850712289281,1192107916049842176, [191106 twitter: ] cheer guide video #allsaints - jumper (apprx. $152) #amiri - jeans ($790) #vans - sneaker ($ ,"AllSaints,Amiri,Vans",--,0,1,0,Twitter for Android,--,--,--,--,0,370,0,0,0,0
1762,🔥Crash & Burn🔥,BrideofMarkTuan,2019-11-11 08:49:17,1193812933324591105,1192107916049842176, [191106 twitter: ] cheer guide video #allsaints - jumper (apprx. $152) #amiri - jeans ($790) #vans - sneaker ($ ,"AllSaints,Amiri,Vans",--,0,1,0,Twitter for Android,--,--,--,--,0,370,0,0,0,0
